Job Number,Operation Number,Machine Number,Operation Time,Start Time
14,349,21,9,106231
14,350,323,11,106240
14,351,118,18,106251
14,352,415,12,106269
14,353,371,21,106281
14,354,9,16,106302
14,355,82,29,106318
14,356,64,16,106347
14,357,385,29,106363
14,358,290,8,106392
14,359,8,17,106400
14,360,84,27,106417
14,361,86,18,106444
14,362,116,1,106462
14,363,33,10,106463
14,364,479,28,106473
14,365,145,19,106501
14,366,304,8,106520
14,367,5,20,106528
14,368,179,9,106548
14,369,437,11,106557
14,370,360,14,106568
14,371,441,28,106582
14,372,158,21,106610
14,373,282,21,106631
14,374,256,19,106652
14,375,255,25,106671
14,376,354,22,106696
14,377,298,16,106718
14,378,224,18,106734
14,379,123,1,106752
14,380,334,4,106753
14,381,469,17,106757
14,382,312,7,106774
14,383,236,25,106781
14,384,107,23,106806
14,385,109,15,106829
14,386,43,5,106844
14,387,188,16,106849
14,388,177,14,106865
14,389,332,3,106879
14,390,455,29,106882
14,391,129,20,106911
14,392,446,28,106931
14,393,239,10,106959
14,394,122,6,106969
14,395,215,24,106975
14,396,285,10,106999
14,397,233,19,107009
14,398,110,1,107028
14,399,124,12,107029
14,400,164,10,107041
14,401,61,6,107051
14,402,73,1,107057
14,403,169,1,107058
14,404,102,1,107059
14,405,338,15,107060
14,406,266,22,107075
14,407,242,20,107097
14,408,416,7,107117
14,409,10,10,107124
14,410,74,12,107134
14,411,146,25,107146
14,412,425,29,107171
14,413,219,11,107200
14,414,321,17,107211
14,415,308,10,107228
14,416,141,21,107238
14,417,38,28,107259
14,418,151,28,107287
14,419,1,6,107315
14,420,234,19,107321
14,421,26,8,107340
14,422,427,12,107348
14,423,126,28,107360
14,424,200,18,107388
14,425,98,26,107406
14,426,173,19,107432
14,427,392,12,107451
14,428,341,27,107463
14,429,333,18,107490
14,430,45,9,107508
14,431,436,13,107517
14,432,121,20,107530
14,433,384,22,107550
14,434,486,3,107572
14,435,249,17,107575
14,436,489,21,107592
14,437,48,5,107613
14,438,3,12,107618
14,439,172,25,107630
14,440,136,14,107655
14,441,241,1,107669
14,442,142,27,107670
14,443,201,10,107697
14,444,103,2,107707
14,445,196,12,107709
14,446,93,7,107721
14,447,357,1,107728
14,448,494,13,107729
14,449,322,29,107742
14,450,247,22,107771
14,451,168,19,107793
14,452,226,16,107812
14,453,478,26,107828
14,454,495,4,107854
14,455,25,22,107858
14,456,139,16,107880
14,457,303,16,107896
14,458,466,28,107912
14,459,278,6,107940
14,460,104,14,107946
14,461,311,9,107960
14,462,92,14,107969
14,463,78,27,107983
14,464,22,11,108010
14,465,159,19,108021
14,466,265,3,108040
14,467,244,24,108043
14,468,66,7,108067
14,469,329,20,108074
14,470,32,9,108094
14,471,46,14,108103
14,472,481,16,108117
14,473,345,12,108133
14,474,115,25,108145
14,475,412,16,108170
14,476,377,7,108186
14,477,105,17,108193
14,478,89,10,108210
14,479,295,1,108220
14,480,166,19,108221
14,481,467,5,108240
14,482,464,13,108245
14,483,17,25,108258
14,484,473,8,108283
14,485,206,18,108291
14,486,458,2,108309
14,487,424,26,108311
14,488,482,13,108337
14,489,477,13,108350
14,490,286,13,108363
14,491,276,29,108376
14,492,399,17,108405
14,493,428,30,108422
14,494,213,16,108452
14,495,199,24,108468
14,496,389,15,108492
14,497,444,29,108507
14,498,443,22,108536
14,499,348,18,108558
15,0,362,29,104721
15,1,420,1,104631
15,2,26,8,107348
15,3,358,14,107356
15,4,175,7,107370
15,5,328,19,107377
15,6,233,7,107396
15,7,124,14,107403
15,8,69,1,107417
15,9,99,2,107418
15,10,253,30,107420
15,11,442,30,107450
15,12,41,14,107480
15,13,183,26,107494
15,14,194,29,107520
15,15,215,3,107549
15,16,109,25,107552
15,17,309,14,107577
15,18,197,30,107591
15,19,482,23,108350
15,20,279,22,108373
15,21,13,29,108395
15,22,155,23,108424
15,23,52,2,108447
15,24,435,26,108449
15,25,230,22,108475
15,26,483,7,108497
15,27,342,28,108504
15,28,93,21,108532
15,29,228,5,108553
15,30,451,17,108558
15,31,412,25,108575
15,32,341,9,108600
15,33,456,2,108609
15,34,333,23,108611
15,35,381,3,108634
15,36,81,24,108637
15,37,91,21,108661
15,38,102,15,108682
15,39,350,26,108697
15,40,263,6,108723
15,41,394,19,108729
15,42,344,2,108748
15,43,198,13,108750
15,44,466,11,108763
15,45,206,7,108774
15,46,179,30,108781
15,47,305,13,108811
15,48,273,3,108824
15,49,0,23,108827
15,50,405,9,108850
15,51,167,13,108859
15,52,380,9,108872
15,53,71,3,108881
15,54,229,18,108884
15,55,181,22,108902
15,56,457,14,108924
15,57,29,8,108938
15,58,40,9,108946
15,59,386,23,108955
15,60,347,10,108978
15,61,156,24,108988
15,62,414,21,109012
15,63,462,10,109033
15,64,186,25,109043
15,65,400,16,109068
15,66,105,14,109084
15,67,419,10,109098
15,68,66,17,109108
15,69,432,7,109125
15,70,382,2,109132
15,71,169,9,109134
15,72,161,10,109143
15,73,135,4,109153
15,74,313,1,109157
15,75,164,18,109158
15,76,493,1,109176
15,77,126,19,109177
15,78,354,14,109196
15,79,46,26,109210
15,80,492,12,109236
15,81,184,22,109248
15,82,463,7,109270
15,83,300,13,109277
15,84,180,4,109290
15,85,250,4,109294
15,86,174,4,109298
15,87,131,11,109302
15,88,275,20,109313
15,89,393,5,109333
15,90,317,7,109338
15,91,292,12,109345
15,92,360,4,109357
15,93,448,10,109361
15,94,25,20,109371
15,95,291,22,109391
15,96,337,21,109413
15,97,144,3,109434
15,98,325,26,109437
15,99,251,23,109463
15,100,76,16,109486
15,101,38,2,109502
15,102,306,20,109504
15,103,289,17,109524
15,104,188,9,109541
15,105,388,3,109550
15,106,221,14,109553
15,107,245,26,109567
15,108,346,2,109593
15,109,409,13,109595
15,110,9,6,109608
15,111,75,23,109614
15,112,307,1,109637
15,113,82,22,109638
15,114,42,21,109660
15,115,396,13,109681
15,116,53,17,109694
15,117,246,14,109711
15,118,95,12,109725
15,119,490,24,109737
15,120,298,16,109761
15,121,47,15,109777
15,122,244,1,109792
15,123,370,19,109793
15,124,389,30,109812
15,125,101,3,109842
15,126,23,1,109845
15,127,35,1,109846
15,128,258,1,109847
15,129,452,6,109848
15,130,450,6,109854
15,131,471,8,109860
15,132,330,11,109868
15,133,297,23,109879
15,134,103,23,109902
15,135,28,3,109925
15,136,8,7,109928
15,137,146,13,109935
15,138,2,16,109948
15,139,195,9,109964
15,140,387,11,109973
15,141,397,3,109984
15,142,6,16,109987
15,143,203,1,110003
15,144,130,30,110004
15,145,334,25,110034
15,146,269,21,110059
15,147,293,25,110080
15,148,140,5,110105
15,149,364,9,110110
15,150,22,24,110119
15,151,384,11,110143
15,152,65,25,110154
15,153,455,5,110179
15,154,469,8,110184
15,155,189,22,110192
15,156,497,26,110214
15,157,329,28,110240
15,158,408,21,110268
15,159,379,27,110289
15,160,326,26,110316
15,161,214,27,110342
15,162,139,21,110369
15,163,15,7,110390
15,164,322,28,110397
15,165,480,3,110425
15,166,261,17,110428
15,167,209,19,110445
15,168,427,10,110464
15,169,119,24,110474
15,170,56,24,110498
15,171,464,1,110522
15,172,59,10,110523
15,173,235,9,110533
15,174,349,20,110542
15,175,436,14,110562
15,176,94,6,110576
15,177,284,29,110582
15,178,443,16,110611
15,179,267,10,110627
15,180,295,24,110637
15,181,14,2,110661
15,182,415,17,110663
15,183,36,27,110680
15,184,190,21,110707
15,185,495,26,110728
15,186,98,29,110754
15,187,112,22,110783
15,188,153,18,110805
15,189,429,2,110823
15,190,290,16,110825
15,191,478,4,110841
15,192,33,3,110845
15,193,458,28,110848
15,194,472,26,110876
15,195,352,27,110902
15,196,51,10,110929
15,197,158,9,110939
15,198,302,6,110948
15,199,170,10,110954
15,200,24,13,110964
15,201,271,19,110977
15,202,213,14,110996
15,203,487,3,111010
15,204,447,23,111013
15,205,100,16,111036
15,206,54,3,111052
15,207,252,29,111055
15,208,431,11,111084
15,209,200,2,111095
15,210,45,1,111097
15,211,247,28,111098
15,212,114,13,111126
15,213,207,24,111139
15,214,152,3,111163
15,215,216,13,111166
15,216,106,9,111179
15,217,262,10,111188
15,218,107,15,111198
15,219,481,18,111213
15,220,176,30,111231
15,221,240,21,111261
15,222,304,3,111282
15,223,64,19,111285
15,224,111,2,111304
15,225,18,20,111306
15,226,378,23,111326
15,227,1,10,111349
15,228,411,15,111359
15,229,390,8,111374
15,230,218,23,111382
15,231,424,3,111405
15,232,62,2,111408
15,233,461,22,111410
15,234,108,17,111432
15,235,383,24,111449
15,236,260,14,111473
15,237,10,4,111487
15,238,403,10,111491
15,239,83,22,111501
15,240,239,2,111523
15,241,301,17,111525
15,242,50,23,111542
15,243,278,26,111565
15,244,488,28,111591
15,245,296,17,111619
15,246,34,30,111636
15,247,7,21,111666
15,248,204,21,111687
15,249,171,3,111708
15,250,115,19,111711
15,251,283,25,111730
15,252,118,24,111755
15,253,444,17,111779
15,254,321,3,111796
15,255,418,25,111799
15,256,340,16,111824
15,257,157,21,111840
15,258,211,17,111861
15,259,150,8,111878
15,260,199,28,111886
15,261,3,27,111914
15,262,168,4,111941
15,263,39,24,111945
15,264,310,6,111969
15,265,398,3,111975
15,266,299,10,111978
15,267,90,11,111988
15,268,21,5,111999
15,269,274,27,112004
15,270,367,5,112031
15,271,231,28,112036
15,272,353,9,112064
15,273,136,23,112073
15,274,359,17,112096
15,275,369,25,112113
15,276,58,26,112138
15,277,468,13,112164
15,278,272,25,112177
15,279,476,21,112202
15,280,439,6,112223
15,281,72,21,112229
15,282,125,9,112250
15,283,227,23,112259
15,284,268,14,112282
15,285,31,5,112296
15,286,416,11,112301
15,287,192,11,112312
15,288,145,11,112323
15,289,399,28,112334
15,290,49,10,112362
15,291,134,8,112372
15,292,116,2,112380
15,293,232,1,112382
15,294,86,18,112383
15,295,80,2,112401
15,296,484,18,112403
15,297,61,9,112421
15,298,129,10,112430
15,299,55,17,112440
15,300,222,8,112457
15,301,147,28,112465
15,302,32,30,112493
15,303,449,28,112523
15,304,277,10,112551
15,305,177,15,112561
15,306,371,8,112576
15,307,327,13,112584
15,308,127,13,112597
15,309,407,24,112610
15,310,363,15,112634
15,311,137,14,112649
15,312,226,14,112663
15,313,249,29,112677
15,314,205,14,112706
15,315,499,12,112720
15,316,74,12,112732
15,317,320,5,112744
15,318,78,10,112749
15,319,319,25,112759
15,320,460,9,112784
15,321,265,11,112793
15,322,331,3,112804
15,323,282,29,112807
15,324,122,21,112836
15,325,88,7,112857
15,326,166,4,112864
15,327,132,6,112868
15,328,318,8,112874
15,329,178,14,112882
15,330,97,10,112896
15,331,376,24,112906
15,332,16,19,112930
15,333,374,21,112949
15,334,453,16,112970
15,335,241,2,112986
15,336,224,25,112988
15,337,489,8,113013
15,338,149,29,113021
15,339,486,27,113050
15,340,44,19,113077
15,341,491,2,113096
15,342,368,12,113098
15,343,375,11,113110
15,344,70,29,113121
15,345,314,17,113150
15,346,87,2,113167
15,347,225,3,113169
15,348,308,12,113172
15,349,459,3,113184
15,350,182,19,113187
15,351,473,25,113206
15,352,391,10,113231
15,353,191,20,113241
15,354,348,6,113261
15,355,479,11,113267
15,356,323,27,113278
15,357,259,5,113305
15,358,37,7,113310
15,359,172,16,113317
15,360,160,20,113333
15,361,422,8,113353
15,362,475,11,113361
15,363,208,2,113372
15,364,406,19,113374
15,365,315,17,113393
15,366,196,5,113410
15,367,113,29,113415
15,368,11,28,113444
15,369,148,1,113472
15,370,264,10,113473
15,371,255,8,113483
15,372,335,16,113491
15,373,433,19,113507
15,374,361,25,113526
15,375,395,19,113551
15,376,498,23,113570
15,377,356,19,113593
15,378,162,13,113612
15,379,92,7,113625
15,380,256,17,113632
15,381,73,12,113649
15,382,496,21,113661
15,383,212,14,113682
15,384,438,10,113696
15,385,254,12,113706
15,386,366,10,113718
15,387,154,11,113728
15,388,345,26,113739
15,389,446,13,113765
15,390,266,20,113778
15,391,138,3,113798
15,392,187,29,113801
15,393,202,10,113830
15,394,441,22,113840
15,395,48,30,113862
15,396,280,20,113892
15,397,413,26,113912
15,398,392,8,113938
15,399,303,20,113946
15,400,173,5,113966
15,401,373,21,113971
15,402,143,26,113992
15,403,485,14,114018
15,404,338,2,114032
15,405,437,19,114034
15,406,238,22,114053
15,407,385,18,114075
15,408,57,15,114093
15,409,421,20,114108
15,410,467,28,114128
15,411,285,10,114156
15,412,12,9,114166
15,413,425,16,114175
15,414,248,13,114191
15,415,30,23,114204
15,416,288,22,114227
15,417,219,19,114249
15,418,85,20,114268
15,419,243,4,114288
15,420,117,10,114292
15,421,84,16,114302
15,422,281,6,114318
15,423,426,12,114324
15,424,417,12,114336
15,425,287,14,114348
15,426,401,30,114362
15,427,434,1,114392
15,428,5,7,114393
15,429,120,8,114400
15,430,234,2,114408
15,431,276,13,114410
15,432,217,10,114423
15,433,77,13,114433
15,434,68,15,114446
15,435,477,30,114461
15,436,201,27,114491
15,437,372,15,114518
15,438,163,1,114533
15,439,123,29,114534
15,440,312,1,114563
15,441,165,3,114564
15,442,351,6,114567
15,443,430,25,114573
15,444,19,10,114598
15,445,236,21,114608
15,446,223,16,114629
15,447,220,1,114645
15,448,142,14,114646
15,449,286,29,114660
15,450,365,28,114689
15,451,324,22,114717
15,452,67,20,114739
15,453,237,13,114759
15,454,470,18,114772
15,455,141,5,114790
15,456,428,27,114795
15,457,423,12,114822
15,458,474,23,114834
15,459,185,21,114857
15,460,440,23,114878
15,461,17,28,114901
15,462,445,6,114929
15,463,270,25,114935
15,464,89,20,114960
15,465,43,16,114980
15,466,60,19,114996
15,467,27,29,115015
15,468,357,11,115044
15,469,355,10,115055
15,470,465,1,115065
15,471,377,23,115066
15,472,339,20,115089
15,473,79,2,115109
15,474,121,10,115111
15,475,343,13,115121
15,476,133,14,115134
15,477,20,12,115148
15,478,410,6,115160
15,479,332,6,115166
15,480,63,11,115172
15,481,336,15,115183
15,482,316,15,115198
15,483,110,26,115213
15,484,159,19,115239
15,485,193,7,115258
15,486,294,27,115265
15,487,311,27,115292
15,488,257,3,115319
15,489,128,21,115322
15,490,4,16,115343
15,491,402,21,115359
15,492,96,24,115380
15,493,104,4,115404
15,494,210,27,115408
15,495,242,17,115435
15,496,454,15,115452
15,497,404,8,115467
15,498,494,11,115475
15,499,151,25,115486
16,0,182,28,113206
16,1,276,1,114423
16,2,27,1,115044
16,3,429,12,115045
16,4,376,8,115057
16,5,413,26,115065
16,6,427,27,115091
16,7,58,16,115118
16,8,346,25,115134
16,9,371,1,115159
16,10,430,21,115160
16,11,56,18,115181
16,12,390,9,115199
16,13,472,24,115208
16,14,119,15,115232
16,15,405,23,115247
16,16,203,17,115270
16,17,389,27,115287
16,18,473,22,115314
16,19,365,20,115336
16,20,237,12,115356
16,21,77,30,115368
16,22,441,17,115398
16,23,46,29,115415
16,24,40,19,115444
16,25,334,20,115463
16,26,200,24,115483
16,27,456,8,115507
16,28,322,1,115515
16,29,496,7,115516
16,30,446,30,115523
16,31,250,16,115553
16,32,327,25,115569
16,33,206,9,115594
16,34,15,6,115603
16,35,67,21,115609
16,36,431,2,115630
16,37,294,12,115632
16,38,484,29,115644
16,39,141,16,115673
16,40,95,28,115689
16,41,185,10,115717
16,42,409,19,115727
16,43,168,23,115746
16,44,489,8,115769
16,45,310,15,115777
16,46,193,25,115792
16,47,19,22,115817
16,48,103,4,115839
16,49,22,9,115843
16,50,466,15,115852
16,51,397,27,115867
16,52,55,25,115894
16,53,367,16,115919
16,54,12,1,115935
16,55,224,9,115936
16,56,332,29,115945
16,57,191,13,115974
16,58,366,19,115987
16,59,282,9,116006
16,60,357,6,116015
16,61,384,10,116021
16,62,247,8,116031
16,63,111,11,116039
16,64,178,8,116050
16,65,116,2,116058
16,66,444,21,116060
16,67,359,20,116081
16,68,71,19,116101
16,69,152,1,116120
16,70,337,4,116121
16,71,234,11,116125
16,72,190,22,116136
16,73,403,24,116158
16,74,106,1,116182
16,75,308,12,116183
16,76,135,18,116195
16,77,146,20,116213
16,78,198,12,116233
16,79,104,3,116245
16,80,126,10,116248
16,81,129,3,116258
16,82,37,21,116261
16,83,301,21,116282
16,84,442,10,116303
16,85,258,24,116313
16,86,201,12,116337
16,87,35,29,116349
16,88,457,24,116378
16,89,440,8,116402
16,90,480,11,116410
16,91,150,28,116421
16,92,348,1,116449
16,93,170,25,116450
16,94,422,17,116475
16,95,438,7,116492
16,96,239,24,116499
16,97,417,10,116523
16,98,240,3,116533
16,99,29,16,116536
16,100,459,24,116552
16,101,139,30,116576
16,102,83,8,116606
16,103,330,19,116614
16,104,226,14,116633
16,105,469,19,116647
16,106,204,7,116666
16,107,300,21,116673
16,108,66,13,116694
16,109,157,13,116707
16,110,477,28,116720
16,111,458,29,116748
16,112,174,26,116777
16,113,194,20,116803
16,114,343,26,116823
16,115,161,21,116849
16,116,26,5,116870
16,117,30,17,116875
16,118,275,6,116892
16,119,256,24,116898
16,120,485,14,116922
16,121,284,21,116936
16,122,211,4,116957
16,123,148,12,116961
16,124,269,29,116973
16,125,62,30,117002
16,126,279,3,117032
16,127,263,1,117035
16,128,187,11,117036
16,129,249,19,117047
16,130,340,17,117066
16,131,245,9,117083
16,132,10,30,117092
16,133,171,24,117122
16,134,131,6,117146
16,135,18,19,117152
16,136,382,20,117171
16,137,72,9,117191
16,138,291,15,117200
16,139,341,23,117215
16,140,41,1,117238
16,141,423,4,117239
16,142,69,13,117243
16,143,105,4,117256
16,144,292,25,117260
16,145,306,13,117285
16,146,487,11,117298
16,147,238,19,117309
16,148,453,26,117328
16,149,8,25,117354
16,150,302,1,117379
16,151,175,27,117380
16,152,3,7,117407
16,153,285,29,117414
16,154,132,6,117443
16,155,133,20,117449
16,156,360,8,117469
16,157,199,15,117477
16,158,176,18,117492
16,159,248,22,117510
16,160,236,8,117532
16,161,369,5,117540
16,162,16,11,117545
16,163,9,19,117556
16,164,280,1,117575
16,165,61,5,117576
16,166,407,28,117581
16,167,53,29,117609
16,168,408,10,117638
16,169,490,12,117648
16,170,244,22,117660
16,171,227,10,117682
16,172,108,23,117692
16,173,267,9,117715
16,174,383,6,117724
16,175,121,27,117730
16,176,270,11,117757
16,177,118,24,117768
16,178,475,12,117792
16,179,315,10,117804
16,180,412,7,117814
16,181,189,15,117821
16,182,368,8,117836
16,183,25,27,117844
16,184,209,15,117871
16,185,297,27,117886
16,186,86,30,117913
16,187,231,23,117943
16,188,137,26,117966
16,189,210,28,117992
16,190,217,1,118020
16,191,117,23,118021
16,192,495,26,118044
16,193,90,18,118070
16,194,464,22,118088
16,195,14,3,118110
16,196,23,15,118113
16,197,162,6,118128
16,198,319,26,118134
16,199,197,17,118160
16,200,252,7,118177
16,201,88,25,118184
16,202,451,2,118209
16,203,293,9,118211
16,204,184,24,118220
16,205,290,5,118244
16,206,264,19,118249
16,207,2,27,118268
16,208,7,20,118295
16,209,406,18,118315
16,210,316,17,118333
16,211,57,17,118350
16,212,478,1,118367
16,213,286,13,118368
16,214,39,2,118381
16,215,434,12,118383
16,216,462,10,118395
16,217,75,7,118405
16,218,299,3,118412
16,219,296,12,118415
16,220,479,8,118427
16,221,421,19,118435
16,222,63,8,118454
16,223,44,19,118462
16,224,233,27,118481
16,225,277,1,118508
16,226,169,25,118509
16,227,165,13,118534
16,228,361,29,118547
16,229,142,23,118576
16,230,36,1,118599
16,231,491,14,118600
16,232,221,8,118614
16,233,463,30,118622
16,234,220,12,118652
16,235,298,20,118664
16,236,235,21,118684
16,237,470,18,118705
16,238,420,24,118723
16,239,51,5,118747
16,240,436,26,118752
16,241,289,30,118778
16,242,254,5,118808
16,243,415,21,118813
16,244,377,7,118834
16,245,425,5,118841
16,246,74,5,118846
16,247,396,23,118851
16,248,158,3,118874
16,249,370,6,118877
16,250,253,11,118883
16,251,363,19,118894
16,252,303,9,118913
16,253,424,19,118922
16,254,42,3,118941
16,255,99,15,118944
16,256,120,30,118959
16,257,450,30,118989
16,258,218,14,119019
16,259,402,12,119033
16,260,70,22,119045
16,261,138,26,119067
16,262,329,29,119093
16,263,465,11,119122
16,264,100,11,119133
16,265,5,6,119144
16,266,391,16,119150
16,267,68,16,119166
16,268,107,10,119182
16,269,228,29,119192
16,270,214,21,119221
16,271,159,10,119242
16,272,323,28,119252
16,273,410,24,119280
16,274,38,28,119304
16,275,356,23,119332
16,276,449,23,119355
16,277,381,7,119378
16,278,272,9,119385
16,279,287,27,119394
16,280,73,23,119421
16,281,380,2,119444
16,282,202,12,119446
16,283,179,5,119458
16,284,278,6,119463
16,285,493,10,119469
16,286,399,13,119479
16,287,395,12,119492
16,288,318,1,119504
16,289,321,6,119505
16,290,92,11,119511
16,291,498,28,119522
16,292,426,23,119550
16,293,232,29,119573
16,294,31,30,119602
16,295,452,26,119632
16,296,115,29,119658
16,297,166,10,119687
16,298,212,20,119697
16,299,416,14,119717
16,300,54,15,119731
16,301,59,11,119746
16,302,223,21,119757
16,303,164,15,119778
16,304,311,5,119793
16,305,207,3,119798
16,306,24,28,119801
16,307,78,13,119829
16,308,64,4,119842
16,309,448,9,119846
16,310,481,7,119855
16,311,468,5,119862
16,312,313,21,119867
16,313,140,23,119888
16,314,259,18,119911
16,315,355,2,119929
16,316,43,21,119931
16,317,128,5,119952
16,318,401,5,119957
16,319,11,24,119962
16,320,338,19,119986
16,321,418,20,120005
16,322,345,27,120025
16,323,467,7,120052
16,324,379,3,120059
16,325,145,8,120062
16,326,172,29,120070
16,327,225,3,120099
16,328,314,13,120102
16,329,419,30,120115
16,330,342,19,120145
16,331,455,25,120164
16,332,102,24,120189
16,333,196,22,120213
16,334,255,27,120235
16,335,273,1,120262
16,336,65,14,120263
